id,url,name,rank,longDescrip,shortDescrip,yearPublished,minPlayers,maxPlayers,bestPlayers,playTime,minTime,maxTime,age,thumbnail,votes,bggRating,avgRating,numWeights,complexity,playerPoll,publisher,gameType,mechanics,category
162082,https://boardgamegeek.com//boardgame/162082/deus,Deus,417,"In Deus, players work to develop their own civilizations in a shared environment. Each player starts the game with five building cards, and on a turn a player either uses one of these cards to construct a building or discard one or more cards to make an offering to a god. Cards come in six colors: red for military, green for resource production, blue for trade, brown for scoring, purple for temples, and yellow for a variety of effects.",Develop your civilization and repeat your advancements in this engine-builder.,2014,2,4,2,90,60,90,14,https://cf.geekdo-images.com/NOz3xJ-N5ptlq3rP9m5Wug__thumb/img/nQQSc-beglCc9XQwvptEwgm07wU=/fit-in/200x150/filters:strip_icc()/pic2219643.png,7723,6.98069,7.31246,325,2.8554,"['Area Majority / Influence', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Network and Route Building', 'Victory Points as a Resource']",Pearl Games,['Strategy Games'],"['Area Majority / Influence', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Network and Route Building', 'Victory Points as a Resource']","['Civilization', 'Mythology']"
95527,https://boardgamegeek.com//boardgame/95527/madeira,Madeira,418,"Madeira is an island officially discovered early in the 15th century by Portuguese seafarers. Madeira, the Portuguese word for wood, refers to the dense forest that covered its wild, fertile landscape. This, and its strategic position far into the Atlantic Ocean made the island one of the most significant Portuguese discoveries. Madeira served as a &ldquo;laboratory&rdquo; for what would become the Portuguese Empire.","Please the crown, feed your people, thrive; all without resorting to piracy—too often",2013,2,4,3,150,60,150,12,https://cf.geekdo-images.com/wY6k5MmdPH3NVXsJ-SgtMw__thumb/img/Su3JBW4OIe8Qt6nXEyUcMOJtqsM=/fit-in/200x150/filters:strip_icc()/pic1762708.jpg,4083,6.97934,7.60016,428,4.2921,"['Area Majority / Influence', 'Dice Rolling', 'Turn Order: Pass Order', 'Turn Order: Stat-Based', 'Worker Placement', 'Worker Placement with Dice Workers']",What's Your Game?,['Strategy Games'],"['Area Majority / Influence', 'Dice Rolling', 'Turn Order: Pass Order', 'Turn Order: Stat-Based', 'Worker Placement', 'Worker Placement with Dice Workers']","['Dice', 'Economic', 'Farming', 'Nautical']"
245655,https://boardgamegeek.com//boardgame/245655/kings-dilemma,The King's Dilemma,419,"The King's Dilemma is an interactive narrative experience with legacy elements, featuring several branching storylines leading to many possible finales and an evolving deck of event cards at its core. Players represent the various houses leading the government of the Kingdom of Ankist.","Leaders join in council to vote on the kingdom’s issues, but with hidden motives!",2019,3,5,4,60,45,60,14,https://cf.geekdo-images.com/FJlTdSMkK5hMNtCympJFmg__thumb/img/WqPUfQOfiIe5FnBXz-EAavw5jCs=/fit-in/200x150/filters:strip_icc()/pic5429837.jpg,2872,6.97865,7.93017,87,2.2644,"['Bias', 'Bribery', 'Legacy Game', 'Storytelling', 'Traitor Game', 'Voting']",Horrible Guild,['Thematic Games'],"['Bias', 'Bribery', 'Legacy Game', 'Storytelling', 'Traitor Game', 'Voting']","['Fantasy', 'Negotiation', 'Political']"
158899,https://boardgamegeek.com//boardgame/158899/colt-express,Colt Express,420,"On the 11th of July, 1899 at 10 a.m., the Union Pacific Express has left Folsom, New Mexico, with 47 passengers on board. After a few minutes, gunfire and hurrying footsteps on the roof can be heard. Heavily armed bandits have come to rob honest citizens of their wallets and jewels. Will they succeed in stealing the suitcase holding the Nice Valley Coal Company's weekly pay, despite it having been placed under the supervision of Marshal Samuel Ford? Will these bandits hinder one another more than the Marshal since only the richest one of them can come out on top?",This is a train robbery! Will you leave with the loot or a bunch of bullet holes?,2014,2,6,6,40,40,40,10,https://cf.geekdo-images.com/2HKX0QANk_DY7CIVK5O5fQ__thumb/img/zcjkqn_HYDIIyVAZaAxJIkurQRg=/fit-in/200x150/filters:strip_icc()/pic2869710.jpg,26558,6.97833,7.11235,863,1.8192,"['Action Queue', 'Action Retrieval', 'Hand Management', 'Memory', 'Programmed Movement', 'Take That', 'Turn Order: Progressive', 'Variable Player Powers']",Ludonaute,['Family Games'],"['Action Queue', 'Action Retrieval', 'Hand Management', 'Memory', 'Programmed Movement', 'Take That', 'Turn Order: Progressive', 'Variable Player Powers']","['American West', 'Fighting', 'Trains']"
233312,https://boardgamegeek.com//boardgame/233312/stuffed-fables,Stuffed Fables,421,"Stuffed Fables is an unusual adventure game in which players take on the roles of brave stuffies seeking to save the child they love from a scheming, evil mastermind. Make daring melee attacks, leap across conveyor belts, or even steer a racing wagon down a peril-filled hill. The game delivers a thrilling narrative driven by player choices. Players explore a world of wonder and danger, unlocking curious discoveries. The chapters of Stuffed Fables explore the many milestones of a child's life, creating a memorable tale ideal for families, as well as groups of adults who haven't forgotten their childlike sense of wonder.","Live the story of a child's stuffed toys, saving her from monsters under the bed.",2018,2,4,3,90,60,90,7,https://cf.geekdo-images.com/CS83e1WOA5WMc4izRw6zwg__thumb/img/S8F7Wyt0tUKzok9xKx4-f4IegRE=/fit-in/200x150/filters:strip_icc()/pic3708878.jpg,5287,6.97729,7.53362,128,2.3984,"['Cooperative Game', 'Dice Rolling', 'Role Playing', 'Storytelling', 'Variable Player Powers']",Plaid Hat Games,['Thematic Games'],"['Cooperative Game', 'Dice Rolling', 'Role Playing', 'Storytelling', 'Variable Player Powers']","['Adventure', 'Animals']"
98778,https://boardgamegeek.com//boardgame/98778/hanabi,Hanabi,422,"Hanabi&mdash;named for the Japanese word for &quot;fireworks&quot;&mdash;is a cooperative game in which players try to create the perfect fireworks show by placing the cards on the table in the right order. (In Japanese, hanabi is written as 花火; these are the ideograms flower and fire, respectively.)",Everyone can see your cards but you. Can their clues help you find out what to play?,2010,2,5,4,25,25,25,8,https://cf.geekdo-images.com/JDVksMwfcqoem1k_xtZrOA__thumb/img/amCeCcEKhYGbVtDvpvIMnu3qTg0=/fit-in/200x150/filters:strip_icc()/pic2007286.jpg,41191,6.97547,7.07402,1551,1.6963,"['Communication Limits', 'Cooperative Game', 'Hand Management', 'Memory', 'Set Collection']",ABACUSSPIELE,['Family Games'],"['Communication Limits', 'Cooperative Game', 'Hand Management', 'Memory', 'Set Collection']","['Card Game', 'Deduction', 'Memory']"
144189,https://boardgamegeek.com//boardgame/144189/fire-lake,Fire in the Lake,423,(from GMT website:),"Play as the USA, VC, ARVN, or NVA to control Vietnam in COIN:Volume IV.",2014,1,4,3,180,180,180,0,https://cf.geekdo-images.com/08V8nzzLAr190Miv9GeitA__thumb/img/zzK0H6A2ruAM5aByuULQe9pvu-w=/fit-in/200x150/filters:strip_icc()/pic2083738.png,2400,6.97346,8.07794,257,4.0934,"['Area Majority / Influence', 'Dice Rolling', 'Simulation', 'Solo / Solitaire Game', 'Variable Phase Order', 'Variable Player Powers']",GMT Games,['Wargames'],"['Area Majority / Influence', 'Dice Rolling', 'Simulation', 'Solo / Solitaire Game', 'Variable Phase Order', 'Variable Player Powers']","['Civil War', 'Modern Warfare', 'Political', 'Vietnam War', 'Wargame']"
256730,https://boardgamegeek.com//boardgame/256730/pipeline,Pipeline,424,"The refinement of oil has long been part of the government-controlled energy sector. Amassed with an incredibly complex and inefficient system of refineries, the government has felt the severe pressures of worldwide demand and the ever-increasing global standards for refinement. Unable to keep up with demand, the government has only one option: privatizing the oil industry.","Run a refinery and compete against other players to purchase, refine, and sell oil.",2019,2,4,2,120,60,120,12,https://cf.geekdo-images.com/x39hXnP-GkLN1CDEq932oA__thumb/img/xxiGCk0hEUpP3hOtItpKI3sKZfo=/fit-in/200x150/filters:strip_icc()/pic4227162.jpg,3604,6.97205,7.69355,200,3.875,"['Action Drafting', 'Commodity Speculation', 'Contracts', 'End Game Bonuses', 'Market', 'Network and Route Building', 'Tile Placement', 'Turn Order: Claim Action']",Capstone Games,['Strategy Games'],"['Action Drafting', 'Commodity Speculation', 'Contracts', 'End Game Bonuses', 'Market', 'Network and Route Building', 'Tile Placement', 'Turn Order: Claim Action']","['Economic', 'Industry / Manufacturing']"
13,https://boardgamegeek.com//boardgame/13/catan,Catan,425,"In CATAN (formerly The Settlers of Catan), players try to be the dominant force on the island of Catan by building settlements, cities, and roads. On each turn dice are rolled to determine what resources the island produces. Players build by spending resources (sheep, wheat, wood, brick and ore) that are depicted by these resource cards; each land type, with the exception of the unproductive desert, produces a specific resource: hills produce brick, forests produce wood, mountains produce ore, fields produce wheat, and pastures produce sheep.",Collect and trade resources to build up the island of Catan in this modern classic.,1995,3,4,4,120,60,120,10,https://cf.geekdo-images.com/W3Bsga_uLP9kO91gZ7H8yw__thumb/img/8a9HeqFydO7Uun_le9bXWPnidcA=/fit-in/200x150/filters:strip_icc()/pic2419375.jpg,107035,6.97181,7.13771,7508,2.3139,"['Dice Rolling', 'Hexagon Grid', 'Income', 'Modular Board', 'Network and Route Building', 'Race', 'Random Production', 'Trading', 'Variable Set-up']",KOSMOS,"['Family Games', 'Strategy Games']","['Dice Rolling', 'Hexagon Grid', 'Income', 'Modular Board', 'Network and Route Building', 'Race', 'Random Production', 'Trading', 'Variable Set-up']","['Economic', 'Negotiation']"
226522,https://boardgamegeek.com//boardgame/226522/exit-game-dead-man-orient-express,Exit: The Game – Dead Man on the Orient Express,426,Exit: The Game &ndash; Dead Man on the Orient Express is a puzzle game modeled after escape rooms.,Classic murder mystery meets escape room in this full steam ahead puzzle game.,2017,1,4,2,120,60,120,12,https://cf.geekdo-images.com/atCG4ujYJ-L5LKID3ouz8g__thumb/img/m1IWCmDXxZ-jXpvPGvM6mU_HySQ=/fit-in/200x150/filters:strip_icc()/pic5320930.jpg,3625,6.97176,7.67316,56,2.6786,['Cooperative Game'],KOSMOS,['Family Games'],['Cooperative Game'],"['Deduction', 'Murder/Mystery', 'Puzzle', 'Real-time']"
478,https://boardgamegeek.com//boardgame/478/citadels,Citadels,427,"In Citadels, players take on new roles each round to represent characters they hire in order to help them acquire gold and erect buildings. The game ends at the close of a round in which a player erects his/her eighth building. Players then tally their points, and the player with the highest score wins.",Play various roles as you build your city and hinder your opponents.,2000,2,8,4,60,20,60,10,https://cf.geekdo-images.com/42iW4E-vOumFXRQAiSf-GA__thumb/img/lxwVwqIO1RkDyyykSDFnpmwbgyI=/fit-in/200x150/filters:strip_icc()/pic3239104.jpg,49948,6.97092,7.07883,3684,2.0524,"['Action Drafting', 'Card Drafting', 'Drafting', 'Hidden Roles', 'Lose a Turn', 'Set Collection', 'Turn Order: Role Order', 'Variable Player Powers']",Hans im Glück,"['Family Games', 'Strategy Games']","['Action Drafting', 'Card Drafting', 'Drafting', 'Hidden Roles', 'Lose a Turn', 'Set Collection', 'Turn Order: Role Order', 'Variable Player Powers']","['Bluffing', 'Card Game', 'City Building', 'Deduction', 'Fantasy', 'Medieval']"
15062,https://boardgamegeek.com//boardgame/15062/shadows-over-camelot,Shadows over Camelot,428,Shadows over Camelot is a cooperative/semi-cooperative hand-management and deduction-based board game for 3&ndash;7 players.,Loyal knights unite to save Camelot while a traitor secretly plots their doom.,2005,3,7,2,80,60,80,10,https://cf.geekdo-images.com/JYqwG_v1B3RhpB7NcmeDOA__thumb/img/QOG1zO0uvqxGTDF9V_OewVPMvNE=/fit-in/200x150/filters:strip_icc()/pic70547.jpg,25993,6.96918,7.11294,1974,2.5664,"['Communication Limits', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Player Elimination', 'Semi-Cooperative Game', 'Set Collection', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers']",Days of Wonder,['Thematic Games'],"['Communication Limits', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Player Elimination', 'Semi-Cooperative Game', 'Set Collection', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers']","['Adventure', 'Bluffing', 'Deduction', 'Fantasy', 'Medieval', 'Mythology']"
20437,https://boardgamegeek.com//boardgame/20437/lords-vegas,Lords of Vegas,429,"You and your opponents represent powerful developers in a burgeoning Nevada city. You will earn money and prestige by building the biggest and most profitable casinos on &quot;The Strip,&quot; the town's backbone of dust and sin. You start with nothing but parking lots and dreams, but from there you build, sprawl, reorganize and gamble your way to victory. Score the most points investing in the most profitable development companies and putting the best bosses in control of the richest casinos. Put your dollars on the line . . . it's time to roll!","Build, expand, and take over casinos to get big profits and big points.",2010,2,4,3,90,60,90,12,https://cf.geekdo-images.com/-uYn413Wy8Vzm9wkuOajWg__thumb/img/eUZWvR_NxKQVgda6KwTHH_-Dd2Q=/fit-in/200x150/filters:strip_icc()/pic774410.jpg,6840,6.96863,7.34369,270,2.3556,"['Area Majority / Influence', 'Catch the Leader', 'Dice Rolling', 'Random Production', 'Tile Placement', 'Trading']",Mayfair Games,"['Strategy Games', 'Thematic Games']","['Area Majority / Influence', 'Catch the Leader', 'Dice Rolling', 'Random Production', 'Tile Placement', 'Trading']","['City Building', 'Dice', 'Economic']"
43570,https://boardgamegeek.com//boardgame/43570/friday,Friday,430,"Friday, the second game in the Friedemann Friese Series: Freitag-Project (Friedemann Friese), is based on the story of Robinson Crusoe and his loyal partner Friday (Freitag). You play as Friday, and when Robinson Crusoe crashes his ship on your island, your peaceful times are disturbed. You must help Robinson to survive the island and prepare him to defeat the pirates that are coming for the island.",Only Friday can help Robinson Crusoe survive the hazards of this deserted island.,2011,1,1,1,25,25,25,13,https://cf.geekdo-images.com/7bBUuYUIyKIBDh_UnNa_Fw__thumb/img/Bjg_3ovfjRqjGtYEaEj6107UGWY=/fit-in/200x150/filters:strip_icc()/pic1513328.jpg,17734,6.96854,7.13903,786,2.1463,"['Deck, Bag, and Pool Building', 'Hand Management', 'Push Your Luck', 'Solo / Solitaire Game']",2F-Spiele,['Strategy Games'],"['Deck, Bag, and Pool Building', 'Hand Management', 'Push Your Luck', 'Solo / Solitaire Game']","['Adventure', 'Card Game', 'Fighting', 'Novel-based', 'Pirates']"
298047,https://boardgamegeek.com//boardgame/298047/marvel-united,Marvel United,431,"In Marvel United you take the role of iconic Marvel Heroes cooperating to stop the master plan of a powerful Villain controlled by the game. Each Villain unveils their unique master plan, with cards that trigger different effects, and threats that pose challenges across the locations. Heroes must choose carefully the cards to play from their unique decks, that not only offer different actions and superpowers to use, but also combine with the actions of other Heroes to do the impossible. Build your storyline, unite your powers, save the day!",Cooperate as Marvel Heroes to stop the Villains' master plans!,2020,1,4,2,40,40,40,14,https://cf.geekdo-images.com/-19XPXmTn9QyyvqwpcFkBw__thumb/img/T3jn8ks3g0zLyISTRQkIr0D1WSE=/fit-in/200x150/filters:strip_icc()/pic5231006.jpg,4001,6.96832,7.6933,126,1.8413,"['Cooperative Game', 'Hand Management', 'Modular Board', 'Solo / Solitaire Game', 'Variable Player Powers']",CMON Global Limited,['Family Games'],"['Cooperative Game', 'Hand Management', 'Modular Board', 'Solo / Solitaire Game', 'Variable Player Powers']","['Card Game', 'Comic Book / Strip', 'Fighting']"
65781,https://boardgamegeek.com//boardgame/65781/london,London,432,"London lies devastated after the Great Fire of 1666. This is your opportunity to build a new city on the ashes of the old. It is up to you how you employ the talents of the people of London to this end. Will you favor the business classes, who will earn you money? Or would you prefer to spend more money than you can rightly afford on grand monuments and sumptuous palaces? You must also deal with the problem of rising poverty and how to employ the many paupers of the city. Throughout the game you will be forced to make tough decisions. To achieve one aim you must sacrifice another, which may open an opportunity for a competitor.","Draft cards, avoid debt, and run your industrial engine to rebuild London.",2010,2,4,1,90,90,90,13,https://cf.geekdo-images.com/Wb9zwcnPNX-wSNvVcWYNjQ__thumb/img/XOY71ukn7QV-nwLSV3EmhuO46bM=/fit-in/200x150/filters:strip_icc()/pic770317.jpg,6354,6.96823,7.34996,448,2.8817,"['Card Drafting', 'Hand Management']",Treefrog Games,['Strategy Games'],"['Card Drafting', 'Hand Management']","['City Building', 'Economic']"
